begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,DIFFICULT,SPEAKER,DIFFICULT.1,APPOSITION,NOMINAL,PRONOUN,pbegin,pbegin_ind,pbegin_pos,pend,pend_ind,pend_pos,parsed_mention,mention
30177,30184,,,-1,-1,"le in, and
          take off.",BRIDGET,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,21480.0,338.0,0.0,21486.0,338.0,6.0,BRIDGET,BRIDGET
30210,30215,,,-1,-1,"le in, and
          take off.",Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,21502.0,339.0,15.0,21506.0,339.0,19.0,Major,Major
30228,30243,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21508.0,340.0,0.0,21522.0,340.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
30254,30255,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21523.0,341.0,0.0,21523.0,341.0,0.0,I,I
30285,30310,,,-1,-1,"le in, and
          take off.","the young
          Cap't",          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,True,False,21554.0,341.0,31.0,21568.0,341.0,45.0,the young Cap't,"the young
          Cap't"
30324,30326,,,-1,-1,"le in, and
          take off.",my,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21583.0,341.0,60.0,21584.0,341.0,61.0,my,my
30419,30428,,,-1,-1,"le in, and
          take off.",the Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,21658.0,341.0,135.0,21666.0,341.0,143.0,the Major,the Major
30448,30463,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21675.0,342.0,0.0,21689.0,342.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
30474,30475,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21690.0,343.0,0.0,21690.0,343.0,0.0,I,I
30501,30502,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21717.0,343.0,27.0,21717.0,343.0,27.0,I,I
30575,30590,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21731.0,344.0,0.0,21745.0,344.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
30607,30609,,,-1,-1,"le in, and
          take off.",me,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21752.0,345.0,6.0,21753.0,345.0,7.0,me,me
30658,30659,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21793.0,345.0,47.0,21793.0,345.0,47.0,I,I
30677,30689,,,-1,-1,"le in, and
          take off.",the fraulein,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,21812.0,345.0,66.0,21823.0,345.0,77.0,the fraulein,the fraulein
30730,30734,,,-1,-1,"le in, and
          take off.",Eric,          EXT - LA LOUISIANE (,17,Eric,False,False,False,False,False,False,False,21832.0,345.0,86.0,21835.0,345.0,89.0,Eric,Eric
30896,30904,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,21966.0,347.0,0.0,21973.0,347.0,7.0,LT.HICOX,LT.HICOX
30915,30919,,,-1,-1,"le in, and
          take off.",Your,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21974.0,348.0,0.0,21977.0,348.0,3.0,Your,Your
30951,30966,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,21998.0,349.0,0.0,22012.0,349.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
30977,30981,,,-1,-1,"le in, and
          take off.",Eric,          EXT - LA LOUISIANE (,17,Eric,False,False,False,False,False,False,False,22013.0,350.0,0.0,22016.0,350.0,3.0,Eric,Eric
31131,31135,,,-1,-1,"le in, and
          take off.",ERIC,          EXT - LA LOUISIANE (,17,Eric,False,False,False,False,False,False,False,22135.0,351.0,0.0,22138.0,351.0,3.0,ERIC,ERIC
31175,31183,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22156.0,353.0,0.0,22163.0,353.0,7.0,LT.HICOX,LT.HICOX
31219,31234,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22177.0,355.0,0.0,22191.0,355.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
31249,31251,,,-1,-1,"le in, and
          take off.",me,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22196.0,356.0,4.0,22197.0,356.0,5.0,me,me
31253,31254,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22200.0,356.0,8.0,22200.0,356.0,8.0,I,I
31298,31300,,,-1,-1,"le in, and
          take off.",me,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22235.0,356.0,43.0,22236.0,356.0,44.0,me,me
31313,31320,,,-1,-1,"le in, and
          take off.",BRIDGET,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,22238.0,357.0,0.0,22244.0,357.0,6.0,BRIDGET,BRIDGET
31335,31336,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,22249.0,358.0,4.0,22249.0,358.0,4.0,I,I
31338,31339,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,22252.0,358.0,7.0,22252.0,358.0,7.0,I,I
31371,31379,,,-1,-1,"le in, and
          take off.",Lt.Bicox,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22275.0,358.0,30.0,22282.0,358.0,37.0,Lt.Bicox,Lt.Bicox
31423,31427,,,-1,-1,"le in, and
          take off.",Eric,          EXT - LA LOUISIANE (,17,Eric,False,False,False,False,False,False,False,22312.0,358.0,67.0,22315.0,358.0,70.0,Eric,Eric
31460,31468,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22341.0,360.0,0.0,22348.0,360.0,7.0,LT.HICOX,LT.HICOX
31504,31508,,,-1,-1,"le in, and
          take off.",Eric,          EXT - LA LOUISIANE (,17,Eric,False,False,False,False,False,False,False,22364.0,361.0,15.0,22367.0,361.0,18.0,Eric,Eric
31607,31622,,,-1,-1,"le in, and
          take off.",Major Helistrom,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22447.0,361.0,98.0,22461.0,361.0,112.0,Major Helistrom,Major Helistrom
31632,31635,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22472.0,361.0,123.0,22474.0,361.0,125.0,his,his
31671,31686,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22499.0,362.0,0.0,22513.0,362.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
31804,31821,,,-1,-1,"le in, and
          take off.",The Gestapo Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,22601.0,363.0,87.0,22617.0,363.0,103.0,The Gestapo Major,The Gestapo Major
31832,31835,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22629.0,363.0,115.0,22631.0,363.0,117.0,his,his
31857,31859,,,-1,-1,"le in, and
          take off.",WE,          EXT - LA LOUISIANE (,15,READER,False,False,False,False,False,False,False,22654.0,363.0,140.0,22655.0,363.0,141.0,WE,WE
31912,31927,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22687.0,364.0,0.0,22701.0,364.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
31942,31945,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22706.0,365.0,4.0,22708.0,365.0,6.0,you,you
31987,31989,,,-1,-1,"le in, and
          take off.",my,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22741.0,365.0,39.0,22742.0,365.0,40.0,my,my
32013,32017,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22767.0,365.0,65.0,22770.0,365.0,68.0,your,your
32104,32112,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22785.0,367.0,0.0,22792.0,367.0,7.0,LT.HICOX,LT.HICOX
32130,32133,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22800.0,368.0,7.0,22802.0,368.0,9.0,you,you
32158,32160,,,-1,-1,"le in, and
          take off.",my,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22828.0,368.0,35.0,22829.0,368.0,36.0,my,my
32193,32208,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22841.0,369.0,0.0,22855.0,369.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
32227,32230,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22864.0,370.0,8.0,22866.0,370.0,10.0,you,you
32245,32253,,,-1,-1,"le in, and
          take off.",yourself,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22882.0,370.0,26.0,22889.0,370.0,33.0,yourself,yourself
32270,32275,,,-1,-1,"le in, and
          take off.",Cap't,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,True,False,22897.0,370.0,41.0,22901.0,370.0,45.0,Cap't,Cap't
32277,32281,,,-1,-1,"le in, and
          take off.",Your,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22904.0,370.0,48.0,22907.0,370.0,51.0,Your,Your
32336,32344,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,22941.0,371.0,0.0,22948.0,371.0,7.0,LT.HICOX,LT.HICOX
32362,32367,,,-1,-1,"le in, and
          take off.",Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,22956.0,372.0,7.0,22960.0,372.0,11.0,Major,Major
32381,32388,,,-1,-1,"le in, and
          take off.",BRIDGET,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,22963.0,373.0,0.0,22969.0,373.0,6.0,BRIDGET,BRIDGET
32401,32406,,,-1,-1,"le in, and
          take off.",Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,22972.0,374.0,2.0,22976.0,374.0,6.0,Major,Major
32420,32435,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,22979.0,375.0,0.0,22993.0,375.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
32456,32460,,,-1,-1,"le in, and
          take off.",slut,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,True,False,True,False,23004.0,376.0,10.0,23007.0,376.0,13.0,slut,slut
32476,32481,,,-1,-1,"le in, and
          take off.",Hicox,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,,,,,,,,Hicox
32493,32496,,,-1,-1,"le in, and
          take off.",You,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23010.0,376.0,16.0,23012.0,376.0,18.0,You,You
32521,32529,,,-1,-1,"le in, and
          take off.",LT.HICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23034.0,378.0,0.0,23041.0,378.0,7.0,LT.HICOX,LT.HICOX
32540,32541,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23042.0,379.0,0.0,23042.0,379.0,0.0,I,I
32575,32576,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23077.0,379.0,35.0,23077.0,379.0,35.0,I,I
32611,32615,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23103.0,379.0,61.0,23106.0,379.0,64.0,your,your
32638,32641,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23120.0,379.0,78.0,23122.0,379.0,80.0,you,you
32663,32675,,,-1,-1,"le in, and
          take off.",SGT.STIGLITZ,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,23133.0,380.0,0.0,23144.0,380.0,11.0,SGT.STIGLITZ,SGT.STIGLITZ
32742,32744,,,-1,-1,"le in, and
          take off.",We,          EXT - LA LOUISIANE (,15,READER,False,False,False,False,False,False,False,23178.0,383.0,0.0,23179.0,383.0,1.0,We,We
32818,32827,,,-1,-1,"le in, and
          take off.",Bridget's,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,23244.0,383.0,66.0,23252.0,383.0,74.0,Bridget's,Bridget's
32848,32864,,,-1,-1,"le in, and
          take off.",the Nazi Major's,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,23274.0,383.0,96.0,23289.0,383.0,111.0,the Nazi Major's,the Nazi Major's
32866,32869,,,-1,-1,"le in, and
          take off.",Her,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,23292.0,383.0,114.0,23294.0,383.0,116.0,Her,Her
32955,32967,,,-1,-1,"le in, and
          take off.",SGT.STIGLITZ,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,23359.0,384.0,0.0,23370.0,384.0,11.0,SGT.STIGLITZ,SGT.STIGLITZ
32997,32998,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,23390.0,385.0,19.0,23390.0,385.0,19.0,I,I
33045,33049,,,-1,-1,"le in, and
          take off.",Hugo,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,23418.0,385.0,47.0,23421.0,385.0,50.0,Hugo,Hugo
33065,33068,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,23438.0,385.0,67.0,23440.0,385.0,69.0,his,his
33120,33135,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23481.0,386.0,0.0,23495.0,386.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
33232,33242,,,-1,-1,"le in, and
          take off.",LT. H ICOX,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23560.0,388.0,0.0,23569.0,388.0,9.0,LT. H ICOX,LT. H ICOX
33277,33282,,,-1,-1,"le in, and
          take off.",Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,23594.0,389.0,24.0,23598.0,389.0,28.0,Major,Major
33287,33291,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23604.0,389.0,34.0,23607.0,389.0,37.0,your,your
33374,33389,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23659.0,390.0,0.0,23673.0,390.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
33419,33420,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23693.0,391.0,19.0,23693.0,391.0,19.0,I,I
33447,33448,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23711.0,391.0,37.0,23711.0,391.0,37.0,I,I
33458,33461,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,23722.0,391.0,48.0,23724.0,391.0,50.0,you,you
33466,33467,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23730.0,391.0,56.0,23730.0,391.0,56.0,I,I
33664,33679,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,23836.0,393.0,0.0,23850.0,393.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
33717,33720,,,-1,-1,"le in, and
          take off.",him,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,,,,,,,,him
33842,33850,,,-1,-1,"le in, and
          take off.",Stiglitz,          EXT - LA LOUISIANE (,9,STIGLITZ,False,False,True,False,False,False,False,,,,,,,,Stiglitz
33855,33860,,,-1,-1,"le in, and
          take off.",Wicki,          EXT - LA LOUISIANE (,13,WILHELM WICKI,False,False,True,False,False,False,False,,,,,,,,Wicki
33916,33923,,,-1,-1,"le in, and
          take off.",BRIDGET,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24000.0,396.0,0.0,24006.0,396.0,6.0,BRIDGET,BRIDGET
33939,33944,,,-1,-1,"le in, and
          take off.",Major,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,True,False,24012.0,397.0,5.0,24016.0,397.0,9.0,Major,Major
33946,33947,,,-1,-1,"le in, and
          take off.",i,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24019.0,397.0,12.0,24019.0,397.0,12.0,i,i
33956,33959,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,24029.0,397.0,22.0,24031.0,397.0,24.0,you,you
34023,34026,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,24076.0,397.0,69.0,24078.0,397.0,71.0,you,you
34060,34075,,,-1,-1,"le in, and
          take off.",MAJOR HELLSTROM,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,24101.0,398.0,0.0,24115.0,398.0,14.0,MAJOR HELLSTROM,MAJOR HELLSTROM
34089,34096,,,-1,-1,"le in, and
          take off.",Bridget,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24119.0,399.0,3.0,24125.0,399.0,9.0,Bridget,Bridget
34098,34102,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24128.0,399.0,12.0,24131.0,399.0,15.0,your,your
34145,34147,,,-1,-1,"le in, and
          take off.",me,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,,,,,,,,me
34181,34184,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,,,,,,,,his
34215,34218,,,-1,-1,"le in, and
          take off.",You,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24181.0,399.0,65.0,24183.0,399.0,67.0,You,You
34247,34251,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24203.0,399.0,87.0,24206.0,399.0,90.0,your,your
34270,34273,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24226.0,399.0,110.0,24228.0,399.0,112.0,you,you
34275,34278,,,-1,-1,"le in, and
          take off.",You,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24231.0,399.0,115.0,24233.0,399.0,117.0,You,You
34345,34349,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,24281.0,399.0,165.0,24284.0,399.0,168.0,your,your
34426,34434,,,-1,-1,"le in, and
          take off.",Lt.Hicox,          EXT - LA LOUISIANE (,7,LT. HICOX,False,False,True,False,False,False,False,24342.0,399.0,226.0,24349.0,399.0,233.0,Lt.Hicox,Lt.Hicox
