movie,text,robust,rule,correct,robust == correct,rule == correct,0.9927538981,0.9393376076
john_wick,"          grizzled, salt-and-pepper beard, long, unkempt hair, dressed",N,N,N,TRUE,TRUE,,
john_wick,in denim and leather- studies paperwork at his desk while,N,N,N,TRUE,TRUE,,
john_wick,"          Iosef paces; a cigarette in one hand, a drink in the other.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,IOSEF,C,C,C,TRUE,TRUE,,
john_wick,How the fuck long do I have to stay,D,D,D,TRUE,TRUE,,
john_wick,down here?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,"                    Until we are at sea, and even then,",D,D,D,TRUE,TRUE,,
john_wick,your access up top will be limited.,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The Captain's phone rings.   He answers it.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,Yes?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain's face falls, his jaw clenched.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,I'll let him know. Proceed as,D,D,D,TRUE,TRUE,,
john_wick,scheduled.,D,D,D,TRUE,TRUE,,
john_wick,88.,O,D,O,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain hangs up, finds a match, sparks it to flame, and",N,N,N,TRUE,TRUE,,
john_wick,"          ignites the tip of his cigar, puffing it like an old steam",N,N,N,TRUE,TRUE,,
john_wick,engine.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,Your father...,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,IOSEF,C,C,C,TRUE,TRUE,,
john_wick,(SCOFFS),E,E,E,TRUE,TRUE,,
john_wick,What about him?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,He is dead.,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,Iosef is stunned.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,IOSEF,C,C,C,TRUE,TRUE,,
john_wick,What?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,I'm sorry.     He was k-,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain is cut off by the intercom which squawks to life,",N,N,N,TRUE,TRUE,,
john_wick,a screaming voice reduced to panicked static. The Captain,N,N,N,TRUE,TRUE,,
john_wick,slaps a hand down onto the call button.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,Come again?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,OPERATOR (O.S.),C,C,C,TRUE,TRUE,,
john_wick,"                    We're taking fire, sir!",D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE CHAYKA - THE DECK - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,A number of security guards lay dead upon the deck -bleeding,N,N,N,TRUE,TRUE,,
john_wick,out from single gunshot wounds- as the others sprint for,N,N,N,TRUE,TRUE,,
john_wick,cover. The Operator leans hard against the call button of,N,N,N,TRUE,TRUE,,
john_wick,the intercom.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,OPERATOR,C,C,C,TRUE,TRUE,,
john_wick,Someone's shooting at u-,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          A round slams into the side of the Operator's head, killing",N,N,N,TRUE,TRUE,,
john_wick,"          him instantly, his body sinking to the deck.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CHAYKA - THE CAPTAIN'S CABIN - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain stands, checks the chamber of the LUGER PISTOL at",N,N,N,TRUE,TRUE,,
john_wick,"          his side, and heads for the door.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,Until you hear otherwise... stay.,D,D,D,TRUE,TRUE,,
john_wick,89.,O,D,O,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The Captain exits the cabin and slams the door behind him.,N,N,N,TRUE,TRUE,,
john_wick,"          Trembling, Iosef latches close the door...",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...and pours himself a tall drink.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. A CRANE - CONTINUOUS,N,S,N,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          A SNIPER searches the yard through his scope, his earpiece",N,N,N,TRUE,TRUE,,
john_wick,overwhelmed by panicked chatter.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,SNIPER,C,C,C,TRUE,TRUE,,
john_wick,This is Alpha. I don't-,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,TINK!,C,N,C,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Across the way, another sniper tumbles off his perch...",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,TINK!,C,N,C,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...as does another...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,TINK!,C,N,C,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...and another...,D,N,D,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,SNIPER (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,Where the fuck is he?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,TINK!,C,N,C,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...and another...,D,N,D,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The sniper searches, his skin wet with perspiration, hand",N,N,N,TRUE,TRUE,,
john_wick,trembling upon the stock.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,TINK!,C,N,C,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...and another, screaming as he falls...",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,SNIPER (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,WHERE THE FUCK...,D,C,D,TRUE,FALSE,,
john_wick,(TRAILING OFF),E,E,E,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The Sniper has found John...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,SNIPER (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,The old cannery. Southeast of my,D,D,D,TRUE,TRUE,,
john_wick,position.,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...but it is too late.,D,N,D,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,WE ZOOM THROUGH HIS SCOPE...,N,N,N,TRUE,TRUE,,
john_wick,90.,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...ACROSS THE YARD...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...AND INTO THE CANNERY WHERE JOHN LIES ON THE FLOOR WITH A,N,N,N,TRUE,TRUE,,
john_wick,SNIPER RIFLE TO HIS SHOULDER.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,JOHN FIRES...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...AND WE FOLLOW THE BULLET BACK UP TOWARDS THE SNIPER'S,N,N,N,TRUE,TRUE,,
john_wick,PERCH...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...WHERE IT ENTERS THE SNIPER'S SCOPE...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...AND PUNCHES THROUGH THE BACK OF HIS HEAD.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,His body goes limp...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...and slides out of his perch, cart-wheeling down to the",N,N,N,TRUE,TRUE,,
john_wick,earth below.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE SHIPYARD - NIGHT,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EIGHT HEAVILY-ARMORED SUV's bear down on the old cannery,N,N,N,TRUE,TRUE,,
john_wick,building.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE TOP FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John shifts position, aims, and fires-",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE SHIPYARD - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-but the round ricochets off the bulletproof window.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE TOP FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John ejects the clip, ejects a round, leans the weapon",N,N,N,TRUE,TRUE,,
john_wick,"          against the window, and sinks back into the darkness.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE MAIN FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The parade of SUVs enter the cannery, their tires screeching",N,N,N,TRUE,TRUE,,
john_wick,"          to a stop as a swarm of highly-trained gunmen emerge,",N,N,N,TRUE,TRUE,,
john_wick,scattering throughout the building.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE TOP FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John pries open the doors of an old, wooden, elevator shaft:",N,N,N,TRUE,TRUE,,
john_wick,now an empty cavern disappearing down into darkness.,N,N,N,TRUE,TRUE,,
john_wick,91.,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE TOP FLOOR - A HALLWAY - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,A pair of gunmen swiftly close in on John...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE TOP FLOOR - ELEVATOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...who takes a deep breath...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...and jumps-,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-bullets riddling the doors behind him-,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-disappearing down into the darkness-,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. BENEATH THE CANNERY - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-his body SLAPPING against the water as he sinks like a,N,N,N,TRUE,TRUE,,
john_wick,stone.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE MAIN FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,A gunmen rounds a corner...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...stepping over the empty duffel bag we last saw in John's,N,N,N,TRUE,TRUE,,
john_wick,trunk...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...and freezes, his eyes wide.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,HIS POV: A brick of C-4 is attached to one of the main,N,N,N,TRUE,TRUE,,
john_wick,"          support beams, the pale red light of the detonator glowing",N,N,N,TRUE,TRUE,,
john_wick,with ominous disdain.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          He takes a step back, lowering his weapon, and glances",N,N,N,TRUE,TRUE,,
john_wick,about...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...noticing for the first time the RED LIGHTS of a DOZEN OR,N,N,N,TRUE,TRUE,,
john_wick,MORE C-4 charges scattered throughout the interior.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,GUNMEN,C,C,C,TRUE,TRUE,,
john_wick,RUN!,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. BENEATH THE CANNERY - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Underwater, John lifts his hand...",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...to reveal a REMOTE DETONATER...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...which he depresses with his thumb.,N,N,N,TRUE,TRUE,,
john_wick,92.,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CANNERY - THE MAIN FLOOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The gunman goes pale at the sight of all of those red,N,N,N,TRUE,TRUE,,
john_wick,lights... turning green.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE SHIPYARD - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          A series of powerful explosion tear through the building,",N,N,N,TRUE,TRUE,,
john_wick,reducing it to splinters as it collapses in upon itself.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. BENEATH THE CANNERY - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          As debris begins to sink down all around him, John swims as",N,N,N,TRUE,TRUE,,
john_wick,hard as he can.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Surfacing when he is safe, gasping for breath.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Finding a ladder, John climbs upwards-",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE DOCK - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-emerging from behind an access panel.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John turns towards the ship and moves at a steady pace, eyes",N,N,N,TRUE,TRUE,,
john_wick,roving.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE CHAYKA - THE DECK - NIGHT,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Surrounded by crewmen and security personnel, the Captain",N,N,N,TRUE,TRUE,,
john_wick,"          watches the explosion, his eyes wide.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,My... God.,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CREWMAN #1,C,C,C,TRUE,TRUE,,
john_wick,What do we do?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,I-,M,D,M,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,POP!   POP!    POP!   POP!,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The sound of a pistol echoes up past them.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CREWMAN,C,C,C,TRUE,TRUE,,
john_wick,Captain... he's coming.,D,D,D,TRUE,TRUE,,
john_wick,93.,O,D,O,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE DOCK - THE CHAYKA - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,With his pistol held in both hands -soaked to the bone- John,N,N,N,TRUE,TRUE,,
john_wick,"          strides towards the boat's entryway, dropping five guards",N,N,N,TRUE,TRUE,,
john_wick,with two perfectly-placed shots apiece.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          He ejects the spent clips, slaps in a replacement, drops to a",N,N,N,TRUE,TRUE,,
john_wick,"          knee, and fires off six shots at the two gunmen as they round",N,N,N,TRUE,TRUE,,
john_wick,"          the corner, dead before they hit the ground.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John drops his pistol, retrieves a submachine gun off a dead",N,N,N,TRUE,TRUE,,
john_wick,"          guard, unfolds the stock, presses it to his shoulder, and",N,N,N,TRUE,TRUE,,
john_wick,enters the ship.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CHAYKA - THE CAPTAIN'S CABIN - NIGHT,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          With a trembling hand, Iosef pours himself a drink, staring",N,N,N,TRUE,TRUE,,
john_wick,at the door...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...from behind which is heard the sound of sheer,",N,N,N,TRUE,TRUE,,
john_wick,"          unadulterated chaos: gunfire, screams, and explosions.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,Silence.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,THUM! THUM! THUM!,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (O.S.),C,C,C,TRUE,TRUE,,
john_wick,"                     Open the door, goddammit!",D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Iosef drops his glass, and unlatches the door.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain stumbles into the room, leaning heavy against his",N,N,N,TRUE,TRUE,,
john_wick,"          desk, pausing to take a swig of whisky, blood trickling down",N,N,N,TRUE,TRUE,,
john_wick,"          from his forehead, his left arm limp at his side.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain reloads, reaches into his drawer, finds a snub-",N,N,N,TRUE,TRUE,,
john_wick,"          nosed .38, and tosses it to Iosef.",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN (CONT'D),C,C,C,TRUE,TRUE,,
john_wick,Do you know how to use that?,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,IOSEF,C,C,C,TRUE,TRUE,,
john_wick,"                     Yes, sir.",D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,Good. Follow me. And if you shoot,D,D,D,TRUE,TRUE,,
john_wick,"                     me in the back, I'll be the one to",D,D,D,TRUE,TRUE,,
john_wick,fuckin' kill you.,D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain swings open the door, and -with his pistol in",N,N,N,TRUE,TRUE,,
john_wick,both hands- enters-,N,N,N,TRUE,TRUE,,
john_wick,94.,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,INT. THE CHAYKA - A CORRIDOR - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-bodies lay everywhere.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,Gunshots ring out.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,A number of panicking crewmen flee the ship.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Iosef stays close to the Captain, his sweaty hands clinging",N,N,N,TRUE,TRUE,,
john_wick,to the pistol. As the Captain rounds the corner-,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-COMMOTION-,O,N,O,TRUE,FALSE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-as he and John collide.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,SLOW MOTION...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...as John looks past the Captain, his eyes locking onto",N,N,N,TRUE,TRUE,,
john_wick,Iosef...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...who -panicking- raises his pistol, and FIRES-",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,BACK TO SCENE,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,-hitting the Captain in the shoulder.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,CAPTAIN,C,C,C,TRUE,TRUE,,
john_wick,"                    You piece of shit, motherfucker!",D,D,D,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,Iosef turns and flees...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...as the Captain and John disarm one another.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,The Captain roars -in pain and anger- driving a fist into,N,N,N,TRUE,TRUE,,
john_wick,"          John's side, breaking ribs. He follows through with a wild",N,N,N,TRUE,TRUE,,
john_wick,"          left, but John avoids it, slapping it aside, the Captain's",N,N,N,TRUE,TRUE,,
john_wick,forward momentum sending his fist to SHATTER again the iron,N,N,N,TRUE,TRUE,,
john_wick,wall of his ship.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          The Captain howls, wrapping his arms around John, crushing",N,N,N,TRUE,TRUE,,
john_wick,him...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...and as consciousness begins to fade...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...John's teeth close around the captain's nose, cleaving it",N,N,N,TRUE,TRUE,,
john_wick,from his face.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Stunned, the Captain releases John who kicks out his knee,",N,N,N,TRUE,TRUE,,
john_wick,"          moves behind him, wraps his arms around the wounded man's",N,N,N,TRUE,TRUE,,
john_wick,"          head, and SNAPS his neck.",N,N,N,TRUE,TRUE,,
john_wick,95.,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,EXT. THE CHAYKA - THE DECK - CONTINUOUS,S,S,S,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Iosef emerges from the lower deck, firing back into the",N,N,N,TRUE,TRUE,,
john_wick,darkness as tears roll down his face.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,A beat...,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          ...and John emerges, the very visage of death: his chest",N,N,N,TRUE,TRUE,,
john_wick,"          etched with bullet wounds, blood trickling down his face,",N,N,N,TRUE,TRUE,,
john_wick,"          wet, dirty, wounded, pale, and yet...",N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,...unstoppable.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          John moves at a steady pace, the gun in his hand at his side,",N,N,N,TRUE,TRUE,,
john_wick,arm limp.,N,N,N,TRUE,TRUE,,
john_wick,,O,O,O,TRUE,TRUE,,
john_wick,"          Iosef sprints towards the far end of the ship, and climbs up",N,N,N,TRUE,TRUE,,
