begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
16541,16547,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
16696,16700,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
17028,17034,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
17076,17082,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
17150,17153,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
17182,17186,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
17237,17241,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
17357,17360,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
17447,17453,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
17594,17597,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
18037,18041,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
18116,18122,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18124,18130,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18195,18201,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18234,18236,,,-1,-1,"             

          END. ",my,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
18502,18506,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
18571,18577,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18744,18750,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18867,18871,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
18880,18890,,,-1,-1,"             

          END. ",Mr.Borden.,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
18949,18953,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
19073,19079,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
19688,19694,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
19826,19829,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
25266,25288,,,-1,-1,"             

          END. ","a
           colleague","


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
26438,26444,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
26578,26580,,,-1,-1,"             

          END. ",me,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
26720,26726,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
26910,26916,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
26979,26985,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
27182,27188,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
27881,27887,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
28454,28460,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
28739,28745,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
28755,28758,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
28800,28806,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
28934,28940,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
30345,30351,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
30403,30409,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
30503,30509,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
30793,30799,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
31301,31307,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
31346,31353,,,-1,-1,"             

          END. ",HIMSELF,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
31719,31725,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
32182,32185,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
32216,32225,,,-1,-1,"             

          END. ",Mr.Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
32458,32464,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
32497,32499,,,-1,-1,"             

          END. ",my,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
32642,32648,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
32850,32856,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
32993,32999,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
33036,33039,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
33095,33097,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
33298,33300,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
33448,33454,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
33809,33815,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
34380,34386,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
34550,34556,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
34688,34694,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
34739,34742,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
34837,34840,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
